5310000000,5310400000,5310800000,5311200000,5311600000,5312000000,5312400000,5312800000,5313200000,5313600000,5314000000,5314400000,5314800000,5315200000,5315600000,5316000000,5316400000,5316800000,5317200000,5317600000,5318000000,5318400000,5318800000,5319200000,5319600000,5320000000,5320400000,5320800000,5321200000,5321600000,5322000000,5322400000,5322800000,5323200000,5323600000,5324000000,5324400000,5324800000,5325200000,5325600000,5326000000,5326400000,5326800000,5327200000,5327600000,5328000000,5328400000,5328800000,5329200000,5329600000,5330000000
-50.065,-45.31,-42.682,-42.674,-38.132,-37.877,-37.052,-37.63,-37.286,-36.773,-36.688,-37.153,-39.202,-38.801,-39.178,-36.595,-37.09,-36.932,-36.373,-35.732,-36.052,-38.093,-36.376,-37.593,-36.811,-37.319,-36.587,-38.265,-36.033,-35.985,-36.155,-36.409,-38.607,-37.603,-39.885,-38.631,-38.646,-40.021,-43.311,-38.634,-38.215,-38.595,-40.577,-39.077,-37.356,-41.642,-42.533,-45.458,-43.417,-49.544,-53.412
-53.335,-48.085,-47.284,-47.315,-43.245,-42.694,-42.971,-39.109,-44.145,-39.188,-38.617,-38.217,-40.27,-39.426,-40.423,-37.897,-39.898,-40.691,-38.254,-38.862,-36.836,-40.047,-40.634,-39.149,-38.715,-40.066,-39.4,-39.199,-39.902,-40.294,-39.424,-37.28,-40.48,-39.28,-39.072,-40.159,-39.673,-40.648,-37.377,-41.244,-41.269,-39.006,-45.217,-37.15,-38.739,-39.336,-41.869,-44.761,-43.685,-51.439,-58.186
-52.004,-47.491,-44.053,-43.304,-40.45,-38.339,-39.575,-41.794,-36.338,-37.353,-37.413,-39.141,-38.643,-42.119,-40.477,-39.003,-38.288,-38.65,-39.191,-37.31,-36.954,-39.123,-38.935,-39.876,-39.298,-38.071,-39.226,-39.968,-39.56,-38.175,-41.311,-37.743,-39.777,-38.155,-37.217,-39.574,-38.25,-35.379,-37.167,-41.551,-37.306,-37.888,-39.284,-40.414,-39.214,-38.745,-42.453,-41.92,-45.407,-47.86,-51.941
-51.23,-50.171,-43.63,-43.52,-41.417,-40.715,-39.152,-40.236,-39.296,-39.904,-38.238,-39.282,-39.368,-38.215,-38.235,-39.192,-39.117,-40.795,-39.084,-40.157,-38.393,-38.81,-40.616,-40.164,-39.08,-40.453,-40.541,-40.457,-40.077,-39.359,-39.782,-40.145,-39.116,-46.193,-38.858,-38.699,-39.656,-38.039,-40.266,-36.292,-44.538,-39.311,-38.905,-38.624,-38.935,-40.791,-40.488,-43.414,-43.208,-51.226,-53.21
-53.997,-46.927,-44.322,-42.502,-40.209,-40.09,-40.024,-40.188,-41.495,-37.302,-40.161,-39.175,-40.218,-39.42,-42.892,-41.186,-41.895,-38.756,-39.394,-37.617,-42.25,-41.775,-41.511,-39.036,-40.624,-38.815,-38.643,-41.285,-39.968,-38.667,-39.373,-40.422,-37.97,-38.594,-39.568,-37.804,-40.603,-39.809,-39.117,-40.332,-41.165,-41.441,-39.287,-42.1,-41.991,-41.481,-41.186,-39.837,-40.926,-40.605,-40.156
-53.075,-52.964,-43.548,-42.038,-40.778,-38.715,-38.356,-39.342,-41.303,-37.696,-38.35,-39.483,-37.765,-39.041,-42.266,-38.888,-39.875,-37.837,-37.621,-38.798,-37.828,-38.574,-39.988,-38.615,-37.776,-39.981,-38.243,-39.51,-37.854,-37.482,-41.84,-37.937,-38.713,-38.502,-36.858,-40.19,-40.528,-39.776,-38.846,-41.137,-39.832,-37.836,-41.027,-48.196,-40.199,-39.594,-41.893,-42.712,-44.312,-49.156,-53.042
-53.687,-50.686,-47.683,-42.308,-41.957,-40.427,-39.908,-40.554,-41.861,-38.067,-40.184,-39.13,-40.003,-39.354,-40.536,-40.051,-38.88,-40.149,-40.19,-38.223,-39.51,-38.487,-39.344,-38.675,-38.658,-40.455,-40.901,-39.73,-41.291,-38.553,-39.598,-39.437,-44.296,-42.228,-35.81,-38.28,-40.227,-36.964,-37.855,-37.906,-39.486,-39.082,-38.457,-38.894,-37.911,-38.025,-37.643,-38.736,-39.776,-38.261,-39.291
-53.53,-50.858,-48.037,-46.749,-49.165,-41.47,-41.441,-41.493,-44.463,-46.078,-41.477,-46.774,-45.657,-45.9,-41.484,-41.485,-45.761,-45.04,-41.468,-44.543,-44.768,-45.963,-45.178,-44.683,-46.324,-42.441,-44.353,-44.267,-42.519,-44.155,-38.862,-39.34,-38.47,-40.895,-41.256,-39.518,-38.884,-38.447,-39.373,-37.605,-41.01,-39.931,-37.781,-40.914,-38.92,-39.403,-40.828,-47.939,-43.907,-52.191,-53.806
-53.424,-52.095,-45.326,-42.274,-41.016,-41.766,-41.533,-37.651,-40.414,-40.567,-40.832,-37.181,-40.158,-40.919,-43.336,-39.033,-38.917,-37.654,-39.643,-42.145,-39.03,-39.671,-41.083,-39.602,-39.33,-39.651,-38.866,-38.723,-39.509,-39.437,-37.332,-39.373,-40.778,-37.053,-37.927,-37.224,-37.125,-38.307,-42.946,-38.366,-39.93,-39.908,-41.899,-42.526,-42.172,-41.473,-42.635,-43.722,-50.084,-52.07,-60.429
-52.201,-46.724,-45.258,-43.062,-40.233,-40.05,-45.665,-39.697,-41.453,-39.708,-39.335,-39.642,-38.237,-43.462,-42.582,-38.858,-39.174,-41.481,-39.333,-39.317,-38.769,-40.098,-40.946,-40.921,-41.888,-39.762,-41.078,-40.517,-40.433,-41.354,-39.579,-38.144,-40.709,-38.868,-37.846,-39.759,-40.353,-39.492,-39.069,-39.796,-40.857,-43.152,-41.666,-40.993,-40.218,-40.343,-40.279,-44.083,-45.537,-50.144,-54.17
-53.063,-47.162,-43.286,-40.695,-37.849,-42.404,-37.518,-40.001,-40.077,-37.169,-38.494,-39.927,-39.791,-38.484,-38.155,-39.807,-40.123,-37.945,-38.857,-39.179,-38.506,-43.043,-37.787,-39.92,-38.818,-39.573,-38.509,-39.711,-38.914,-38.778,-41.617,-44.91,-48.291,-45.974,-45.371,-45.977,-47.637,-44.416,-44.874,-45.203,-41.581,-45.4,-47.858,-41.587,-48.865,-44.749,-46.185,-48.554,-50.462,-51.268,-54.362
-51.97,-50.523,-50.816,-48.133,-94.057,-49.414,-47.849,-94.018,-84.571,-51.994,-93.954,-47.961,-42.554,-45.629,-46.042,-45.948,-42.523,-42.617,-93.523,-42.567,-42.434,-56.487,-56.59,-57.734,-57.628,-57.705,-55.814,-56.38,-55.795,-56.843,-39.377,-39.325,-55.162,-55.233,-38.848,-53.564,-55.272,-46.879,-40.659,-47.916,-42.236,-40.465,-40.073,-45.107,-55.258,-55.012,-55.087,-54.987,-55.06,-55.082,-66.257
-52.882,-49.544,-47.304,-77.437,-77.297,-77.363,-77.386,-41.515,-41.163,-38.511,-37.371,-38.495,-77.423,-77.444,-77.346,-42.356,-39.552,-38.239,-77.28,-77.366,-44.321,-56.041,-56.014,-57.622,-57.424,-55.098,-55.392,-55.083,-57.136,-55.074,-40.469,-34.205,-34.289,-38.827,-42.692,-61.247,-45.341,-39.153,-40.18,-36.194,-35.796,-48.194,-61.118,-40.275,-40.964,-39.829,-43.512,-42.272,-42.233,-41.846,-42.952
-50.014,-48.252,-43.979,-41.201,-41.546,-39.903,-39.604,-54.415,-41.182,-38.051,-39.319,-40.306,-39.573,-39.18,-40.313,-39.203,-38.747,-39.274,-39.42,-38.261,-40.383,-41.922,-39.791,-40.216,-39.751,-41.341,-40.453,-41.676,-40.97,-39.72,-41.927,-39.944,-39.399,-43.082,-38.971,-39.105,-39.443,-42.119,-39.446,-39.413,-40.593,-41.433,-40.733,-39.072,-39.257,-42.4,-41.771,-43.513,-45.651,-49.433,-54.142
-53.852,-48.618,-44.133,-41.486,-41.08,-40.968,-41.41,-40.964,-37.167,-38.49,-39.796,-38.821,-37.367,-39.407,-38.819,-40.626,-43.406,-40.33,-40.316,-38.358,-37.705,-39.992,-40.825,-39.108,-38.242,-39.744,-39.815,-40.69,-40.46,-38.356,-49.07,-47.935,-47.187,-49.536,-47.683,-49.212,-43.94,-48.82,-46.862,-47.003,-48.949,-56.427,-46.846,-47.199,-49.671,-48.305,-49.08,-49.914,-53.603,-52.287,-50.338
-54.651,-50.253,-42.904,-43.358,-40.802,-39.369,-39.152,-39.929,-36.905,-42.082,-39.502,-38.202,-41.304,-38.327,-36.399,-38.686,-38.536,-38.308,-37.845,-38.112,-39.59,-40.007,-40.283,-39.216,-38.18,-39.111,-37.74,-37.707,-40.006,-38.778,-40.887,-37.656,-41.253,-38.993,-40.646,-41.652,-38.968,-39.132,-41.184,-39.735,-38.805,-40.495,-38.756,-40.469,-40.875,-39.207,-41.204,-44.257,-44.86,-50.284,-54.442
-51.122,-49.549,-46.536,-42.699,-41.071,-40.196,-40.562,-42.285,-38.736,-41.325,-40.526,-39.99,-42.738,-40.454,-40.163,-40.408,-38.769,-40.98,-38.766,-39.141,-40.629,-39.476,-39.38,-39.239,-40.223,-39.18,-41.763,-39.909,-41.727,-41.162,-40.544,-38.819,-38.257,-40.05,-40.853,-40.591,-38.634,-39.023,-38.619,-40.258,-40.958,-39.158,-38.996,-38.759,-40.653,-39.62,-41.047,-43.751,-45.153,-49.827,-54.438
-53.116,-49.5,-45.509,-41.07,-38.613,-41.25,-39.891,-42.208,-41.16,-40.016,-42.444,-41.581,-40.31,-36.615,-40.517,-39.45,-43.446,-39.758,-41.821,-39.869,-39.67,-39.571,-39.165,-41.285,-40.036,-40.493,-40.631,-40.69,-41.996,-41.228,-39.792,-38.069,-36.237,-42.047,-36.982,-38.155,-38.382,-39.406,-36.401,-39.138,-39.359,-39.473,-40.275,-42.778,-42.095,-41.338,-43.959,-44.262,-44.193,-50.275,-53.382
-53.178,-51.226,-45.532,-42.443,-39.385,-39.504,-44.563,-38.02,-38.819,-38.754,-37.636,-37.824,-40.106,-38.637,-38.53,-41.145,-37.652,-38.089,-39.346,-38.128,-36.194,-38.341,-39.912,-38.286,-39.189,-38.761,-38.489,-37.989,-40.237,-38.996,-40.763,-39.304,-41.074,-39.263,-40.184,-39.591,-40.496,-39.058,-40.875,-39.033,-38.12,-38.294,-37.971,-39.839,-39.592,-41.196,-46.491,-43.439,-44.911,-57.081,-57.47
-56.067,-49.945,-47.845,-47.374,-42.738,-41.47,-45.59,-38.161,-43.426,-43.609,-44.781,-43.865,-42.612,-42.638,-42.795,-42.571,-44.428,-42.461,-43.55,-42.632,-38.249,-43.948,-43.606,-41.693,-43.163,-43.962,-41.683,-42.009,-44.016,-42.426,-41.328,-39.119,-41.426,-40.873,-39.902,-40.397,-40.909,-38.802,-40.967,-39.893,-42.141,-47.41,-44.732,-41.919,-41.826,-41.568,-43.469,-45.656,-49.357,-53.106,-53.978
-52.705,-48.628,-46.705,-43.003,-42.64,-40.006,-39.666,-40.002,-40.021,-41.084,-45.072,-42.654,-39.082,-39.681,-39.47,-39.753,-40.242,-42.107,-42.212,-40.192,-39.546,-41.085,-41.728,-40.862,-40.107,-39.864,-40.169,-40.719,-41.441,-40.634,-39.528,-38.276,-39.351,-42.134,-37.963,-40.166,-41.102,-37.462,-38.186,-37.475,-39.326,-38.357,-40.229,-39.811,-46.117,-43.156,-40.971,-41.613,-45.378,-51.652,-64.637
